id,type,tier,model,adapter,prompt_render_version,target_prob,target_rank,final_entropy,mean_seq_entropy,time_s,source,prompt,target,metadata
lr_gen_0008,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.78125,1,2.062602996826172,2.75,0.356,gen_long_range,"An old scholar sat in the library, surrounded by countless volumes of ancient texts. The river flowed quietly through the valley, its waters reflecting the afternoon sun. The color of the house is red. Children played in the streets, their laughter echoing between the stone buildings. Several merchants had set up their stalls along the main road, selling various goods. In the distance, the mountains rose majestically against the clear blue sky. What color is the house? The house is", red,"{""n_fillers"": 5, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.4}"
fr_counterfact_0036,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.7890625,1,1.735742449760437,4.59375,0.307,counterfact,The official language of Pomarkku is, Finnish,"{""subject"": "" Pomarkku""}"
sp_gen_parallel_0012,syntactic_pattern,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.79296875,1,2.2429399490356445,5.03125,0.304,gen_parallel,"The old man sat down, picked up his book, and began to", read,"{""pattern"": ""parallelism""}"
lr_gen_0024,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.80859375,1,2.4345479011535645,3.15625,0.362,gen_long_range,"Several merchants had set up their stalls along the main road, selling various goods. The password is twilight. The garden was filled with flowers of every color, tended by a dedicated gardener. The river flowed quietly through the valley, its waters reflecting the afternoon sun. Children played in the streets, their laughter echoing between the stone buildings. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. What is the password? The password is", twilight,"{""n_fillers"": 5, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.2}"
lr_gen_0015,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8125,1,1.8033688068389893,2.515625,0.375,gen_long_range,"The weather was pleasant that day, with a gentle breeze blowing through the trees. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The capital of the kingdom is Northwatch. Several merchants had set up their stalls along the main road, selling various goods. The garden was filled with flowers of every color, tended by a dedicated gardener. Children played in the streets, their laughter echoing between the stone buildings. The market was bustling with activity as traders from distant lands displayed their wares. An old scholar sat in the library, surrounded by countless volumes of ancient texts. What is the capital? The capital is", Northwatch,"{""n_fillers"": 7, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.286}"
cm_lambada_0020,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.81640625,1,1.949892520904541,3.90625,0.354,lambada,"“Ah, it’s called reading. Ever try it?” Amber snickered. On Thursday afternoon, Amber got a call from Peggy. “Hey Amber. I’m about ten minutes away. Do you guys want to meet me in the parking lot?” Darren and Amber didn’t have a car so they had made plans to ride with", Peggy,{}
lr_gen_0005,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8203125,1,1.6906582117080688,2.703125,0.361,gen_long_range,"The weather was pleasant that day, with a gentle breeze blowing through the trees. The color of the house is golden. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The garden was filled with flowers of every color, tended by a dedicated gardener. Several merchants had set up their stalls along the main road, selling various goods. The market was bustling with activity as traders from distant lands displayed their wares. What color is the house? The house is", golden,"{""n_fillers"": 5, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.2}"
lr_gen_0018,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8203125,1,1.769555687904358,2.625,0.365,gen_long_range,"An old scholar sat in the library, surrounded by countless volumes of ancient texts. The capital of the kingdom is Avalon. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The weather was pleasant that day, with a gentle breeze blowing through the trees. Several merchants had set up their stalls along the main road, selling various goods. The festival preparations were underway, with decorations being hung across every doorway. The market was bustling with activity as traders from distant lands displayed their wares. In the distance, the mountains rose majestically against the clear blue sky. What is the capital? The capital is", Avalon,"{""n_fillers"": 7, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.143}"
lr_gen_0021,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8203125,1,1.7470135688781738,2.96875,0.356,gen_long_range,"The garden was filled with flowers of every color, tended by a dedicated gardener. The river flowed quietly through the valley, its waters reflecting the afternoon sun. The capital of the kingdom is Silverport. Children played in the streets, their laughter echoing between the stone buildings. The market was bustling with activity as traders from distant lands displayed their wares. What is the capital? The capital is", Silverport,"{""n_fillers"": 4, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.5}"
lr_gen_0009,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.828125,1,1.577947735786438,2.875,0.356,gen_long_range,"The market was bustling with activity as traders from distant lands displayed their wares. Children played in the streets, their laughter echoing between the stone buildings. The meeting is at noon. The garden was filled with flowers of every color, tended by a dedicated gardener. The river flowed quietly through the valley, its waters reflecting the afternoon sun. An old scholar sat in the library, surrounded by countless volumes of ancient texts. The festival preparations were underway, with decorations being hung across every doorway. When is the meeting? It is at", noon,"{""n_fillers"": 6, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.333}"
lr_gen_0028,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.828125,1,1.600489854812622,3.03125,0.355,gen_long_range,"The color of the house is white. Several merchants had set up their stalls along the main road, selling various goods. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The garden was filled with flowers of every color, tended by a dedicated gardener. The festival preparations were underway, with decorations being hung across every doorway. What color is the house? The house is", white,"{""n_fillers"": 4, ""fact_insert_idx"": 0, ""fact_insert_frac"": 0.0}"
dk_curated_domain_0047,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.828125,1,1.0989278554916382,3.328125,0.318,,,,{}
cm_lambada_0019,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.828125,1,1.9048082828521729,3.484375,0.357,lambada,"Skye imagined running, hiding, maybe relocating closer to her stepfather. But if Burke was truly bent on finding her, he'd be able to do so sooner or later because she refused to cut all ties with the people and places she loved, refused to let him cost her any more than he already had. Besides, she didn't feel that close to her", stepfather,{}
lr_gen_0020,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.83203125,1,1.6343029737472534,3.109375,0.364,gen_long_range,"A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The capital of the kingdom is Meridian. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The garden was filled with flowers of every color, tended by a dedicated gardener. In the distance, the mountains rose majestically against the clear blue sky. What is the capital? The capital is", Meridian,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
cm_lambada_0001,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8359375,1,1.8259109258651733,3.84375,0.344,lambada,"‘Was it good?’ ‘Yes, it was great,’ with very little emotion in his voice. Laura could see Josh was struggling and the last thing he wanted to do was to talk to her, but she had come this far and she really needed to carry on. ‘So, how are you doing,", Josh,{}
rt_gen_0013,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.83984375,1,1.1214699745178223,2.421875,0.323,gen_reasoning_track,The cup starts in the attic. Dave moves it to the living room. Grace moves it to the bedroom. Alice moves it to the basement. Where is the cup? Answer: the, basement,"{""variant"": 1}"
rt_gen_0021,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.83984375,1,0.8960488438606262,2.84375,0.325,gen_reasoning_track,The phone starts in the office. Carol moves it to the garden. Dave moves it to the bedroom. Alice moves it to the attic. Where is the phone? Answer: the, attic,"{""variant"": 1}"
rt_gen_0001,reasoning_tracking,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.84375,1,1.076385736465454,2.390625,0.337,gen_reasoning_track,The bag starts in the bedroom. Bob moves it to the attic. Frank moves it to the kitchen. Grace moves it to the basement. Where is the bag? Answer: the, basement,"{""variant"": 1}"
lr_gen_0017,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.84375,1,1.5892187356948853,2.65625,0.38,gen_long_range,"Children played in the streets, their laughter echoing between the stone buildings. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The garden was filled with flowers of every color, tended by a dedicated gardener. The capital of the kingdom is Avalon. The river flowed quietly through the valley, its waters reflecting the afternoon sun. In the distance, the mountains rose majestically against the clear blue sky. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. Several merchants had set up their stalls along the main road, selling various goods. The festival preparations were underway, with decorations being hung across every doorway. What is the capital? The capital is", Avalon,"{""n_fillers"": 8, ""fact_insert_idx"": 3, ""fact_insert_frac"": 0.375}"
lr_gen_0022,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.84375,1,1.544134497642517,2.78125,0.374,gen_long_range,"A group of travelers rested beneath a large oak tree, sharing stories of their journeys. Several merchants had set up their stalls along the main road, selling various goods. The color of the house is white. The river flowed quietly through the valley, its waters reflecting the afternoon sun. Night fell slowly over the town, and lanterns were lit one by one along the pathways. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. In the distance, the mountains rose majestically against the clear blue sky. The weather was pleasant that day, with a gentle breeze blowing through the trees. What color is the house? The house is", white,"{""n_fillers"": 7, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.286}"
dk_curated_domain_0003,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8515625,1,0.7720672488212585,1.9921875,0.314,,,,{}
cm_lambada_0007,cultural_memorized,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.85546875,1,1.7019293308258057,4.28125,0.366,lambada,"Mari slipped the SQuare back into the satchel then gestured at the menacing door. ""This is the HOC - Hystorian Operations Center. Are you two ready?"" Sera glanced over at Dak, who was actually smiling. Smiling. Maybe he'd survive his parents' disappearance after all. They both nodded at each other with knowing looks. ""We're ready,"" Sera said, right before Dak added his own confirmation: ""The Time Nerds are a", go,{}
cm_curated_0014,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.85546875,1,2.0964162349700928,2.71875,0.297,curated,"To be, or not to be, that is the", question,{}
cm_lambada_0018,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.85546875,1,1.4032464027404785,3.390625,0.333,lambada,"What do you want him for?” “Get him,” I told her. “He and I have a talk coming, and right now is as good a time as any.” Elsie glared at me and drew herself up straight. “Now you listen here, Hill William.” “No,” I interrupted, “you", listen,{}
lr_gen_0007,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.86328125,1,1.713200330734253,3.203125,0.356,gen_long_range,"Several merchants had set up their stalls along the main road, selling various goods. The password is twilight. The market was bustling with activity as traders from distant lands displayed their wares. Children played in the streets, their laughter echoing between the stone buildings. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. What is the password? The password is", twilight,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
cm_curated_0003,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.86328125,1,1.5892187356948853,3.6875,0.296,curated,"I think, therefore I", am,{}
lr_gen_0027,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.8671875,1,1.6455739736557007,2.734375,0.355,gen_long_range,"The river flowed quietly through the valley, its waters reflecting the afternoon sun. The password is phoenix. The garden was filled with flowers of every color, tended by a dedicated gardener. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. In the distance, the mountains rose majestically against the clear blue sky. What is the password? The password is", phoenix,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
lr_gen_0016,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.875,1,1.3074424266815186,2.96875,0.354,gen_long_range,"A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The color of the house is white. The weather was pleasant that day, with a gentle breeze blowing through the trees. Children played in the streets, their laughter echoing between the stone buildings. The garden was filled with flowers of every color, tended by a dedicated gardener. What color is the house? The house is", white,"{""n_fillers"": 4, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.25}"
dk_gen-wikipedia-random_0050,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.88671875,1,1.087656855583191,2.40625,0.32,,,,{}
sc_gen_struct_0032,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.890625,1,0.8678712248802185,1.578125,0.323,gen_struct,"Q: What is 2+2? A: 4
Q: What is 3+3? A: 6
Q: What is 5+5? A:", 10,"{""pattern"": ""structure_copy""}"
lr_gen_0000,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.89453125,1,1.3694331645965576,2.578125,0.385,gen_long_range,"Children played in the streets, their laughter echoing between the stone buildings. The password is diamond. The river flowed quietly through the valley, its waters reflecting the afternoon sun. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. In the distance, the mountains rose majestically against the clear blue sky. Several merchants had set up their stalls along the main road, selling various goods. An old scholar sat in the library, surrounded by countless volumes of ancient texts. The market was bustling with activity as traders from distant lands displayed their wares. The festival preparations were underway, with decorations being hung across every doorway. What is the password? The password is", diamond,"{""n_fillers"": 8, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.125}"
lr_gen_0004,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.90234375,1,0.9354975819587708,3.875,0.339,gen_long_range,"Several merchants had set up their stalls along the main road, selling various goods. The meeting is at midnight. The market was bustling with activity as traders from distant lands displayed their wares. The festival preparations were underway, with decorations being hung across every doorway. When is the meeting? It is at", midnight,"{""n_fillers"": 3, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.333}"
lr_gen_0012,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.90234375,1,0.9749462604522705,2.65625,0.389,gen_long_range,"The garden was filled with flowers of every color, tended by a dedicated gardener. The festival preparations were underway, with decorations being hung across every doorway. The meeting is at noon. Children played in the streets, their laughter echoing between the stone buildings. The market was bustling with activity as traders from distant lands displayed their wares. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. In the distance, the mountains rose majestically against the clear blue sky. Several merchants had set up their stalls along the main road, selling various goods. An old scholar sat in the library, surrounded by countless volumes of ancient texts. When is the meeting? It is at", noon,"{""n_fillers"": 8, ""fact_insert_idx"": 2, ""fact_insert_frac"": 0.25}"
lr_gen_0025,long_range_retrieval,med,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.90234375,1,0.9918528199195862,2.765625,0.382,gen_long_range,"Night fell slowly over the town, and lanterns were lit one by one along the pathways. The meeting is at 9am. A group of travelers rested beneath a large oak tree, sharing stories of their journeys. The river flowed quietly through the valley, its waters reflecting the afternoon sun. A blacksmith worked at his forge, the rhythmic sound of his hammer ringing through the air. The market was bustling with activity as traders from distant lands displayed their wares. Several merchants had set up their stalls along the main road, selling various goods. The weather was pleasant that day, with a gentle breeze blowing through the trees. When is the meeting? It is at", 9am,"{""n_fillers"": 7, ""fact_insert_idx"": 1, ""fact_insert_frac"": 0.143}"
lr_gen_0010,long_range_retrieval,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.921875,1,1.0820212364196777,3.234375,0.341,gen_long_range,"The password is phoenix. An old scholar sat in the library, surrounded by countless volumes of ancient texts. The market was bustling with activity as traders from distant lands displayed their wares. Children played in the streets, their laughter echoing between the stone buildings. What is the password? The password is", phoenix,"{""n_fillers"": 3, ""fact_insert_idx"": 0, ""fact_insert_frac"": 0.0}"
cm_lambada_0004,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.921875,1,0.515650749206543,3.75,0.35,lambada,"Not after what Ripred had said. Then it occurred to him that he was not alone; he was only half of a team, and it might be important for Ares to know Ripred's thoughts as well. ""Hey, Ares, can you keep a secret?"" said Gregor. ""I would say it is one of my few talents,"" said", Ares,{}
dk_gen-wikipedia-random_0036,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9296875,1,0.6311790943145752,2.40625,0.335,,,,{}
fret_counterfact_0026,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9375,1,0.777702808380127,4.9375,0.343,counterfact_extended,"In the context of understanding  Iitti and its significance, we note that The official language of Iitti is", Finnish,"{""subject"": "" Iitti"", ""base_prompt"": ""The official language of Iitti is""}"
fr_counterfact_0061,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.94140625,1,0.777702808380127,4.65625,0.293,counterfact,"Xcode, a product created by", Apple,"{""subject"": ""Xcode""}"
dk_gen-wikipedia-random_0027,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9453125,1,0.5973659157752991,3.515625,0.335,,,,{}
cm_lambada_0017,cultural_memorized,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9453125,1,0.6762632727622986,3.90625,0.356,lambada,"Then it struck them. “Except for Tayanna!” they exclaimed in unison. “She complained of a headache and went to the apothecary,” said Matilda. “We can easily check that out,” offered Zinzabad. “Let's go there and ask.” So, holding Zinzabad's hand, Matilda went out to the entrance hall and asked a guard for directions to the", apothecary,{}
fret_counterfact_0035,factual_retrieval,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.94921875,1,0.4931086599826813,3.65625,0.33,counterfact_extended,"Historical records about BayernLB reveal many interesting details. One well-established fact is that BayernLB, whose headquarters are in", Munich,"{""subject"": ""BayernLB"", ""base_prompt"": ""BayernLB, whose headquarters are in""}"
dk_gen-wikipedia-random_0020,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.953125,1,0.4480244219303131,2.15625,0.325,,,,{}
dk_curated_domain_0042,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.953125,1,0.3634915351867676,1.6953125,0.324,,,,{}
dk_curated_domain_0007,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9609375,1,0.3155895471572876,2.703125,0.32,,,,{}
fr_counterfact_0056,factual_recall,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9609375,1,0.5043796896934509,3.15625,0.295,counterfact,"Mac OS X Snow Leopard, a product developed by", Apple,"{""subject"": ""Mac OS X Snow Leopard""}"
cm_curated_0011,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9609375,1,0.45647773146629333,0.7890625,0.308,curated,"We hold these truths to be self-evident, that all men are created", equal,{}
sc_gen_struct_0030,structural_copying,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.96484375,1,0.4170290231704712,2.828125,0.315,gen_struct,"Item: apple, Color: red
Item: banana, Color: yellow
Item: grass, Color:", green,"{""pattern"": ""structure_copy""}"
dk_curated_domain_0038,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.96875,1,0.3127717673778534,2.203125,0.311,,,,{}
cm_curated_0008,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9765625,1,0.3212250769138336,4.28125,0.296,curated,The only thing we have to fear is fear, itself,{}
dk_gen-wikipedia-random_0010,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.98046875,1,0.22542110085487366,3.25,0.327,,,,{}
dk_curated_domain_0033,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.984375,1,0.2338743954896927,2.125,0.317,,,,{}
cm_curated_0021,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.984375,1,0.1472281515598297,2.5625,0.302,curated,In the beginning God created the heavens and the, earth,{}
dk_gen-wikipedia-random_0005,domain_knowledge,brief,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.0922817662358284,2.53125,0.322,,,,{}
dk_gen-wikipedia-random_0016,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.11059723049402237,1.734375,0.324,,,,{}
dk_curated_domain_0039,domain_knowledge,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.09791728854179382,2.03125,0.314,,,,{}
cm_curated_0010,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.1190505176782608,1.8828125,0.308,curated,"It was the best of times, it was the worst of", times,{}
cm_curated_0012,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.0922817662358284,1.234375,0.299,curated,"Four score and seven years ago our fathers brought forth on this continent, a new", nation,{}
cm_curated_0023,cultural_memorized,short,Qwen/Qwen3.5-35B-A3B,identity,prompt_render_v3_identity_default,0.9921875,1,0.10637058317661285,1.3671875,0.315,curated,"Ask not what your country can do for you, ask what you can do for your", country,{}
